5.32,9.41,14.03
5.93,8.61,13.9
6.11,11.38,13.48
5.71,7.61,12.76
6.34,12.13,12.79
6.98,11.28,14.85
5.35,10.2,14.91
6.1,8,12.93
6.44,11.44,12.77
5.65,10.04,13.32
5.69,10.98,12.91
6.25,8.62,13.77
5.12,11.59,13.26
6.09,9.25,13.21
6.07,7.87,13.93
5.42,11.13,13.28
6.42,7.91,14.75
6.13,11.16,13.27
7.32,11.51,14.61
6.03,9.97,13.21
6.3,10.83,12.64
6.85,10.72,14.02
5.05,9.72,14.26
6.81,10.67,14.15
6.74,10.79,14.59
5.66,9.57,14.11
6.54,10.03,13.11
6.86,8.56,13.86
5.57,9.5,12.57
6.28,10.52,13.63
6.47,12.34,13.89
6.64,12.47,12.69
5.01,10.09,14
7.21,12.08,13.42
5.81,12.02,14.64
5.64,8.87,14.98
6.54,9.1,13.96
7.11,7.66,13.97
7.42,8.47,13.03
6.95,9.81,13.35
6.96,9.43,12.59
5.73,9.05,13.57
7.47,7.74,13.79
6.53,11.55,13.06
6.88,10.19,13.06
7.16,10.19,14.46
5.15,10.92,13.67
7.1,12.42,13.81
6.41,10.76,12.78
6.26,10.54,14.85
5.09,8.95,14.44
5.26,10.68,13.31
6.58,7.64,14.11
5.22,10.81,14.25
6.33,8.61,14.88
5.91,10.1,12.79
5.3,9.91,14.5
6.85,11.87,14.58
6.55,11.99,14.68
7.31,8.23,12.65
5.48,8.02,13.42
5.17,12.19,12.52
5.05,8.99,12.63
5.93,7.98,14.49
5.47,10.58,13.03
5.89,8.79,14.1
5.09,12.21,14.3
6.81,10.66,12.52
6.19,10.08,14.95
5.57,7.78,13.7
7.47,11.86,13.33
6.87,8.6,14.56
5.4,10.91,14.49
5.73,7.84,14.97
7.01,8.4,13.85
7.09,11.8,14.63
5.3,10.01,13.83
6.12,9.43,13.49
6.54,11.9,12.53
6.88,9.02,13.65
5.15,11.81,14.22
6.11,7.76,13.11
6.59,11.25,14.98
7.26,7.9,14.53
5.12,8.91,12.86
7.26,10.76,13.19
5.71,8.5,14.9
5.38,7.76,12.9
5.3,12.05,13.4
5.17,8.8,14.96
7.43,11.56,12.51
5.5,11.79,14.38
5.09,9.59,13.7
6,9.05,12.82
6.81,8.66,12.79
7.48,10.58,14.18
6.75,7.73,13.72
5.95,10.29,14.47
6.31,11.44,12.5
7.02,7.88,14.24
5.2,10.56,13.82
6.76,10.71,14.42
5.36,9.81,13.11
6.49,9,12.9
5.44,9,14.88
5.41,10.6,14.17
6.05,8.63,14.09
7.1,11.49,12.96
7.34,11.1,14.75
6.39,10.14,14.5
6.85,11.2,14.98
6.24,7.5,14.88
7.03,7.73,13.1
6.58,10.47,14.48
6.08,8.54,14.39
5.65,12.12,12.63
6.55,9.02,13.16
5.52,11.41,14.35
6.61,11.59,13.74
5.07,10.96,13.63
7.02,10.59,13.98
7.35,9.34,12.78
5.84,11.91,12.68
5.23,9.27,12.94
6.93,8.78,13.35
6.25,9.82,14.6
6.84,8.14,13.97
5.67,8.57,12.76
7.33,10.18,14.59
6.05,9.16,14.35
5.59,7.75,12.65
6.51,9.36,12.65
5.36,8.95,14
7.13,8.39,12.5
6.05,7.88,14.53
7.27,10.11,13.14
5.94,8.43,14.53
5.32,11.05,12.59
6.24,11.32,14.11
5.68,10.32,14.08
5.97,9.71,13.92
7.1,10.34,12.61
7.22,11.7,12.83
7.05,10.85,13.56
6.24,11.39,14.01
5.21,8.95,13.68
6.97,12.27,14.9
6.78,9.48,13.77
6.2,9.69,14.14
5.86,8.86,14.11
5.56,9.38,13.51
6.43,11.72,13.59
5.72,11.38,14.47
5.18,9.24,14.91
5.62,9.61,14.06
5.57,11.9,14.2
5.41,11.69,14.81
7.13,10.26,13.88
5.46,8.88,13.89
6.93,10.2,14.37
6.18,8,12.76
7.49,11.97,14.59
6.68,10.56,14.61
6.42,10.56,14.05
5.82,10.43,13.08
6.27,9.27,13.49
6.84,9.2,12.97
5.45,7.99,14.1
6.62,11.4,14.74
6.64,10.36,14.54
5.83,8.97,14.01
5.32,12.35,14.48
6.49,7.96,13.01
5.02,8.72,13.43
6.82,7.88,13.44
6.04,7.64,14.1
6.69,8.74,13.79
6.84,8.56,13.91
7.32,10.48,13.68
6.93,9.93,14.94
5.96,12.37,13.36
6.86,9.65,13.64
7,11.14,13.86
6.64,10.85,13.02
5.79,8.75,14.24
5.38,7.86,13.62
5.91,8.51,14.74
7.26,8.09,14.36
5.07,11.14,14.37
7.44,7.56,14.73
5.32,10.7,13.88
5.3,9.24,14.45
6.24,11.05,13.93
5.12,9.34,13.32
5.71,10.39,14.79
6.79,9.52,12.74
7.22,8,14.52
7.34,7.67,14.58
5.79,7.81,13.82
5.4,8.04,14.92
6.75,10.37,12.95
7.16,9.15,12.57
6.97,9.7,14.66
6.6,12.31,13.07
7.43,8.09,14.93
6.24,10.43,13.61
5.53,7.81,13.47
7.11,10.44,12.92
6.14,9.83,13.06
6.06,12.48,14.18
6.2,8.61,13.44
6.51,7.96,12.8
6.47,8.43,13.57
6.39,8.9,13.02
7.39,9.07,14.26
6.92,11.59,13.6
7.21,11.13,14.68
5.02,7.92,14.57
5.89,8.79,14.2
5.08,8.17,13.94
6.32,11.55,12.7
6.31,8.57,12.98
7.07,10.59,12.99
5.68,7.52,13.28
7.22,11.62,13.82
6.1,7.82,13.61
7.12,11.13,12.68
7.37,7.75,12.88
5.14,8.97,14.51
5,8.3,14.73
5.29,8.21,14.29
6.02,12.35,13.09
5.71,11.74,13.28
5.24,9.28,12.86
5.82,8.59,13.65
5.94,10.66,14.86
6.05,9.87,13.57
6.33,10.73,12.9
5.19,10.86,13.37
6.59,7.9,13.67
6.22,10.94,13.94
5.91,10.37,14.27
6.19,9.62,14.74
6.53,9.87,13.54
5.83,8.47,14.92
5.15,9.36,13
6.6,10.1,12.74
6.85,8.32,13.26
6.74,8.28,14.35
5.78,9.91,13.52
5.72,10.32,12.56
5.09,10.21,13.69
6.43,11.13,14.25
6.76,11.55,14.77
7.18,8.49,13.41
6.63,7.69,14.83
6.52,10.08,14.18
5.83,8.59,14.22
5.39,11.33,12.66
7.49,10.07,14.11
6.12,9.15,14.2
6.91,11.63,13.15
5.82,8.11,13.58
6.4,7.71,14.95
5.42,8.28,14.67
5.74,10.03,14.4
5.26,8.56,12.63
7.24,7.65,14.28
5.6,10.89,13.22
6.83,10.78,14.1
5.71,10.29,14.48
5.5,8.46,13.81
7.02,10.62,12.61
6.28,8.96,14.09
5.82,12.42,12.88
5.41,9.46,13.7
6.28,7.82,13.81
5.55,11.07,13.54
5.85,10.32,13.91
5.42,9.16,13.02
6,10.95,13.75
6.58,10.74,13.1
6.37,8.61,12.82
6.07,8.53,13.62
5.84,11.69,13.64
5.01,10.58,13.21
5.39,11.85,13.42
7.39,11.2,15
6.48,9.36,13.18
6.3,10.83,13.23
5.08,9.75,14.7
7.32,8.35,14.67
5.31,11.28,13.02
5.6,7.55,12.68
6.2,12.18,12.55
6.89,9.5,13.48
7.42,7.78,14.02
6.27,9.87,14.2
6.66,8.36,13.27
7.12,11.07,14.96
6.3,12.44,13.41
6.96,9.93,14.34
5.42,9.42,13.2
6.13,12.29,13.11
5.34,8.56,12.56
6.27,12.26,12.77
5.27,7.99,14.25
5.41,10.14,14.88
5.37,8.08,14.35
5.3,11.77,14.65
7.02,9.5,13.28
5.72,9.32,13.88
5.52,11.86,14.04
5.75,7.97,14.34
6.07,10.79,13.95
5.19,11.47,14.73
6.07,8.84,13.1
6.02,10.79,14.72
6.29,10.58,14.47
5.75,12.26,12.81
7.3,9.03,13.93
7.48,11.18,13.73
5,8.7,13.45
5.92,12.03,14.66
7.45,7.82,14.88
6.49,10.88,12.58
5.88,11.65,14.09
5.22,11.01,12.89
6.93,10.7,13.92
6.53,9.73,13.08
6.32,8.09,14.14
5.48,8.13,14.74
6.23,9.78,14.32
7,12.31,13.24
5.03,8.04,14.11
5.06,8.56,12.82
6.91,8.73,14.41
5.17,8.2,14.34
7.35,8.6,14.91
6.34,10.25,13.56
5.33,8.44,14.68
5.31,8.8,13.84
5.9,9.29,14.9
5.24,8.19,13.55
6.57,10.33,14.69
6.19,10.56,14.13
5.69,10.55,13.63
5.02,10.67,14.69
6.74,9.12,13.55
6.24,12.42,12.72
7.31,10.31,13.08
7.27,10.63,13.91
5.25,8.2,13.96
5.69,11.46,12.54
6.17,8.09,13.23
6.85,11.18,13.6
6.78,11.58,14.12
6.34,8.07,14.01
5.9,9.53,14.29
5.62,12.1,13.82
6.12,7.85,13.38
7.05,10.1,14.32
6.84,7.7,14.32
7.24,7.66,14.32
6.08,8.94,13.78
6.84,11.95,14.8
5.01,9.11,14.53
5.91,10.34,13.29
6.31,12.08,13.76
6.36,9.19,13.78
6.39,8.63,13.1
5.58,8.75,14.01
5.04,9.24,13.55
5.18,10.61,14.74
5.86,9.75,13.99
6.44,12.44,13.03
5.08,7.62,15
5.52,9.67,13.14
6.35,12.4,13.84
6.54,10.07,13.09
7.19,12.43,12.89
6.04,10.93,13.52
6.78,12.12,12.87
5.73,9.68,14.42
7.03,7.71,13.16
6.87,11.58,14.57
6.94,8.66,14.01
7.09,9.63,13.05
6.63,10.89,13.85
5.47,9.94,13.74
5.56,11.39,14.6
5.26,10.29,14.63
5.21,9.13,12.79
6.04,11.42,12.88
7.25,8.48,12.97
6.68,8.72,13.56
6.79,12.24,13.63
5.17,9.5,13.28
6.56,9.11,13.24
5.85,9.14,13.94
6.03,9.87,13.56
5.08,8.52,14.04
5.74,11.65,14.18
6.77,9.08,14.19
6.56,8.9,13.26
7.06,11.89,13.18
5.97,7.75,13.64
6.86,10.44,13.48
6.91,7.89,13.15
6.12,8.56,14.44
5.52,11.32,13.5
6.21,12.37,13.12
7.2,10.8,12.79
5.05,10.34,14.34
6.31,10.22,14.88
5.95,11.48,13.59
5.55,12.44,13.54
5.57,10.72,14.61
6.64,9.23,14.39
7.25,10.34,13.47
6.41,9.72,14.86
6.99,11.09,13.28
6.57,8.21,14.07
7.29,8.04,13.65
6.58,11.7,14.56
6.43,10.81,14.06
5.76,10,13.13
6.61,9.9,13.73
6.78,8.97,12.81
6.47,11.64,13.37
6.63,8.71,14.81
6.09,9.2,14.08
6.36,11.59,14.24
6.65,12.06,13.69
6.66,9.34,13.57
6.49,8.52,13.6
5.7,8.13,13.09
5.49,12.4,13.57
6.2,11.35,13.39
5.78,8.96,13.25
7.14,9.6,13.47
5.38,9.11,13.48
7.41,8.46,12.92
7.23,10.43,14
5.65,7.53,14.98
5.2,12.4,13.71
5.52,8.66,12.72
5.14,11.76,14.9
6.02,8.79,14.14
7.43,9.22,14.14
7.26,10.88,13.24
5.91,8.99,12.56
7.47,11.45,13.96
7.43,11.27,14.27
7.07,10.8,14.42
7.21,11.12,13.29
6.32,10.13,14.53
7.34,11.65,14.3
6.38,7.97,13.01
7.33,12.2,14.51
6.81,12.22,13.16
5.42,11.64,14.08
5.12,8.12,13.88
5.86,12.31,14.19
6.74,11.97,12.75
5.66,8.76,12.62
6.38,10.92,12.97
6.28,9.44,13.33
5.31,8.33,14.54
6.69,7.79,13.71
5.09,10.2,13.54
6.32,12.35,13.71
5.8,8.19,12.53
6.09,9.49,14.03
7.37,7.94,13.75
6.68,9.73,13.71
5.33,10.76,12.94
7.22,12.04,13.96
7.37,8.81,12.81
6.06,8.49,12.93
6.64,9.13,14.8
6.2,11.09,14.51
5.69,10.27,14.84
7.02,11.07,14.71
6.81,9.94,13.92
7.11,11.42,13.91
6.73,11.29,14.18
5.52,7.87,14.84
6.85,9.71,14.06
6,9.33,14.47
6.27,8.09,13.97
6.44,8.28,13.74
7.22,8.87,12.89
5.9,9.34,13.68
5.08,11.72,14.23
5.38,9.89,14.72
5.59,9.88,14.59
5.62,9.23,13.55
5.97,10.7,14.25
6.81,8.24,13.08
6.72,11.54,12.6
5.65,10.17,14.45
7.31,7.89,14.76
7.12,11.13,12.91
5.99,10.22,14.13
5.21,8.17,13.33
5.46,9.47,13.51
6.49,9.13,14.7
6.49,11.63,13.24
7.49,8.84,14.78
7.05,7.92,14.51
7.3,8.11,12.76
5.71,8.42,14
6.88,9.74,12.67
5.38,9.91,13.93
6.05,11.11,14.65
5.34,12.4,12.75
5.56,10.91,13.71
5.83,11.47,14.68
5.57,9.49,14.72
7.01,11.25,13.59
6.66,9.93,13.81
5.38,10.69,13.16
5.89,10.1,14.76
5.24,11.34,14.2
6.84,11.66,13.66
5.99,7.84,12.8
7.08,7.99,12.78
6.36,11.98,14.25
5.86,10.27,13.45
5.19,12.15,13.94
6.82,10.76,13.69
5.81,10.83,13.02
5.06,9.92,14.25
5.72,12.36,14.52
5.74,12.04,14.98
5.76,9.47,14.22
6.17,8.86,13.3
7.04,10.95,13.78
6.64,10.04,12.9
7.22,10.34,13.74
7.34,8.95,14.5
7.22,8.93,13.12
6.29,11.58,14.72
6.9,11.76,12.97
5.27,7.7,14.7
5.91,10.79,14.64
6.72,11.14,13.18
7.23,7.71,14.73
6.92,11.9,13.52
5.46,10.02,13.69
5.01,12.03,14.27
6.55,12.04,13.5
7.06,10.71,14.35
6.76,8.21,14.29
6.14,9.48,12.61
5.85,12.32,13.09
5.02,9.54,12.53
6.44,8.04,13.88
6.16,9.16,13.7
7.38,11.15,13.62
5.05,10.59,14.19
5.51,10.11,12.55
7.43,10.52,12.7
5.71,7.83,14.35
5.39,10.32,14.79
6.57,12.2,13.97
5.02,12.3,12.6
5.65,11.99,14.75
7.28,8.78,14.62
6.79,10.93,14.12
5.79,12.43,14.51
5.77,9.27,14.84
6.29,9.62,14.21
6.3,10.07,14.74
6.14,11.71,14.87
5.67,9.88,13.11
5.48,11.53,14.61
7.15,11.59,14.31
6.95,9.59,14.71
5.64,8.63,13.21
7.4,8.99,14.93
7.34,10.34,13.15
7.35,7.7,14.23
5.84,9.58,12.77
5.07,11.79,14.58
6.68,11.41,13.57
6.13,7.89,14.34
5.64,10.39,14.28
6.55,8.34,14.76
6.81,10.79,13.76
6.59,8.3,14.42
7.07,11.85,12.97
7.11,9.66,13.28
6.47,11.03,14.74
6.94,12.02,14.81
7.34,11.5,13.77
6.86,7.8,12.83
6.68,8.49,12.66
6.07,12.43,14.65
6.83,10.97,12.74
7.49,9.38,12.8
7.27,7.7,12.67
6.91,9.43,13.22
5.76,8.15,13.47
6.97,9.96,13.67
5.29,9.68,13.11
6.36,11.46,14.22
7.22,9.78,13.19
6.61,8.83,14.63
5.18,8.25,14.74
7.43,12.14,14.04
5.19,8.98,14.25
5.96,10.1,12.6
5.32,11.51,14.93
6.86,8.56,13.52
7.44,10.32,14.33
6.18,10.23,13.33
6.99,7.58,13.9
5.61,9.02,14.29
7.2,9.19,13.52
6.03,12.33,13.92
6.08,11.1,12.81
