6.43,9.44,13.51
7.2,11.29,12.93
5.54,11.42,12.7
7.31,11.6,12.7
7,11.73,13.03
6.54,12.31,14.27
6.88,11.92,13.41
5.64,7.7,13.26
5.44,9.91,12.92
7.48,10.78,12.75
6.29,9.63,14.47
5.09,7.5,13.85
6.41,11.77,14.64
6.26,10.6,14.77
6.42,9.31,14.82
5.54,11.61,13.94
6.05,8.59,12.69
5.96,8.4,12.8
5.25,10.89,14.09
5.72,11.26,14.53
6.62,11.85,13.88
5.38,10.3,13.51
5.69,9.89,14.43
6.7,10.73,13.96
6.1,10.14,14.56
5.67,8.34,13.76
7.43,8.25,14.21
6.64,12.16,14.56
5.37,8.65,13.65
5.1,11.34,14.78
7.21,8.71,12.82
7.12,10.52,13.43
6.69,11.28,14.65
5.06,12.42,13.21
7.08,12.14,12.9
6.71,8.91,13.72
5.4,10.42,13.47
5.28,11.52,14.95
7.23,11.33,12.8
6.92,7.5,14.31
6.07,12,14.08
6.29,9.3,14.5
6.88,12,13.53
6.12,10.86,12.75
5.3,8.39,12.97
7.08,8.28,12.63
6.72,9.27,14.43
6.96,9.03,12.9
5.86,9.29,13.62
5.32,7.79,14.26
5.22,10.9,13.08
6.17,12,13.02
5,8.67,14.8
6.58,12.08,12.71
5.58,9.54,13.56
5.71,8.71,12.99
6.85,9.92,14.09
6.25,11.89,13.89
5.59,11.79,12.61
5.92,9.24,12.74
7.41,9.17,14.9
5.96,8.56,13.77
6.5,11.22,12.99
5.6,11.16,13.46
6.05,10.94,14.66
6.79,8.42,12.56
7.34,11.4,13.28
5.3,11.3,12.76
5.04,10.16,14.39
7.14,10.52,13.2
6.52,12.36,13.33
5.03,9.43,14.94
5.07,9.32,14.49
7.44,10.92,13.93
6.64,8.01,14.61
5.14,11.86,14.66
5.88,8.35,13.64
6.46,11.4,14.01
7.33,10.33,14
6.24,10.66,13.36
6.74,7.68,12.99
7.42,12.23,13.48
5.48,11.13,14.42
5.83,12,13.63
6.98,7.87,14.23
6.74,11.28,14.45
6.32,11.97,13.6
6.75,8.56,13.55
5.62,7.7,13.03
6.51,11.95,13.91
5.78,8.22,14.28
7.13,7.95,13.85
7.3,12.28,14.31
5.76,8.78,13.78
6.83,10.23,13.68
6.04,10.26,13
5.45,8.23,14.19
6.27,8.79,12.96
6.04,7.65,13.9
6.36,9.8,14.39
6.37,11.85,13.93
7.48,9.42,14.79
5.84,11.75,14.49
6.19,10.07,14.92
7.12,9.7,14.41
6.85,11.02,14.01
7.01,12.34,13.65
5.33,8.22,13.36
5.16,12.45,14.65
6.46,7.79,13.31
6.98,12.22,13.31
5.97,8.73,13.57
7.06,8.38,13.04
6.5,11.54,13.93
6.67,12.14,12.64
5.74,8.62,13.26
6.7,9.14,13.98
6.71,7.74,14.81
7.17,8.5,12.97
7.36,12.09,14.75
6.97,12.32,13.71
7.21,9.82,12.82
6.41,9.29,13.52
6.29,10.54,14.63
5.53,11.48,12.67
5.07,8.08,13.39
6.3,11.79,13.97
6.33,9.63,14.28
6.42,8.54,14.82
5.44,11.99,13.27
6.76,11.35,13.51
7.3,10.2,13.7
5.67,8.15,14.18
5.68,8.59,14.88
5.35,10.27,12.75
7.44,9.47,14.68
5.67,9.96,13.59
6.43,9.2,12.74
7.41,12.06,12.81
6.94,8.08,14.44
5.42,10.88,14.8
7.41,9.63,13
5.33,12.05,12.96
5.73,11.21,13.5
6.94,10.48,14.56
5.15,7.5,14.15
6.25,9.4,12.82
6.45,11.83,13.39
5.84,7.55,14.41
7.31,8.36,13.26
6.14,11.17,14.57
5.85,7.74,14.14
5.24,11.28,14.75
5.62,9.25,13.39
6,10.89,13.34
5.26,8.61,13
7.38,9.35,13.63
6.34,8.52,14.21
5.87,8.22,14.52
5.91,8.12,14.57
5.55,10.48,14.06
6.12,9.87,12.74
7.22,7.84,14.9
7.02,8.51,14.02
7.47,7.57,13.37
7.14,10.65,14.03
5.08,7.94,14.92
6.08,8.08,13.76
6.08,9.44,13.24
6.85,11.25,12.59
7.19,10.48,12.7
7.26,8.61,13.68
5.65,10.84,13.64
5.95,7.74,13.89
6.86,10.48,14.24
6.41,7.75,14.17
5.64,8.27,13.02
6.93,8.98,13.96
5.83,9.37,13.59
6.61,11.83,12.93
6.19,8.76,14.68
5.21,9.48,13.85
5.28,11.21,14.11
7.06,11.03,13.88
6.18,9.58,13.48
6.4,8.78,14.19
7.42,9.69,14.82
5.93,8.71,12.74
6.3,11.17,13.48
5.72,10.96,14.56
6.57,7.64,14.32
6.09,8.96,13.9
6.12,8.93,13.77
7.2,8.84,14.12
5.41,12.41,13.16
5,9.5,14.36
6.05,8.48,13.3
5.86,10.33,14.55
5.48,11.6,12.94
6.45,8.75,13.45
5.3,8.63,14.96
7.06,9.65,13.38
6.99,10.3,13.19
7.39,8.98,14.71
6.41,11.47,14.61
5.19,8.82,14.34
6.42,10.87,12.79
6.05,10.47,13.86
5.19,12.26,13.62
7.09,9.72,13.7
6.17,10.43,14.6
6.53,8.57,13.55
6.3,8.12,14.37
6.89,10.42,13.76
5.04,11.76,14.71
5.86,9.04,13.8
5.37,9.39,13.78
6.82,10.21,14.97
6.39,8.25,12.92
6.34,11.4,14.07
7.33,10.95,13.25
5.88,7.93,14.63
6.13,11.65,13.92
6.12,9.44,13.62
6.4,9.71,13.65
6.1,11.6,14.41
7.29,7.51,14.11
7.02,10.81,12.86
7.07,10.48,13.67
5.31,12,14.59
7.23,12.32,13.74
5.39,10.58,13.27
6.25,9.68,14.02
6.88,8.14,12.56
5.29,10.8,12.73
6.2,11.8,13.07
6.2,11.96,12.73
6.41,7.55,13.71
5,8.4,12.94
6.21,7.55,14.58
7.07,11.16,13
5.14,12.27,14.53
5.35,9.97,13.51
5.07,11.1,13.31
7.28,12.16,12.77
5.64,11.32,13.03
6.69,8.34,13.67
6.03,8.99,14.33
6.54,7.57,13.77
6.59,8.67,13.65
6.79,9.97,14.98
5.56,10.39,13.21
6.93,12.4,14.7
5.25,10.19,14.17
5.24,11.71,13.16
6.67,10.81,13.16
7.32,7.89,14.95
6.77,8.74,14.97
5.81,11.39,13.14
6.93,12.27,13.46
6.17,9.72,13.48
5.54,8.31,14.12
7.23,9.58,14.18
6.08,7.86,14.89
6.75,10.56,14.05
7.04,12.42,13.57
5.23,7.63,13.8
6.53,11.55,14.65
5.33,9.99,14.81
7.45,7.93,14.26
5.41,9.11,14.33
5.25,8.05,13.48
5.98,9.23,12.91
5.95,9.41,13.86
6.33,9.36,13.4
5.48,12.44,13.86
6.26,8.71,14.23
5.8,11.27,12.59
6.18,11.16,14.65
5.11,11.78,12.69
5.51,11.5,14.41
7.47,8.94,14.44
5.97,8.18,13.58
5.58,11.14,14.56
6.09,11.22,13.98
6.55,11.21,12.71
5.74,10.98,14.95
5.55,9.07,14.32
6.47,12.03,14.19
5.7,12.48,13.18
5.12,9.87,14.51
5.04,12.47,13.48
5.04,11.6,14.98
7.29,7.82,13.07
5.5,11.53,13.09
7.27,9.1,14.63
5.62,11.62,14.85
5.29,9.07,13.33
5.37,11.81,14.5
7.08,9.58,14.06
7.43,11.89,12.6
5.28,10.07,13.1
6.74,11.52,14.28
5.52,11.83,14.87
6.14,8.98,12.59
5.09,11.82,13.02
5.6,7.54,14.24
5.37,9.99,12.56
6.8,11.55,12.96
6.1,8.89,13.03
7.4,12.46,14.95
5.45,9.33,14.55
5.4,8.68,13.33
7.15,8.38,14.9
5.24,10.86,13.78
5.62,9.62,14.61
5.85,8.32,14.18
5.67,11.39,13.73
5.23,7.63,13.21
6.73,10.42,14.1
5.95,10.45,12.76
6.98,9.04,14.83
7.23,8.57,14.04
6.67,9.1,12.66
7.16,12.04,12.8
7.07,8.34,13.6
7.08,9.25,13.32
6.74,10.69,12.59
5.99,9.91,12.71
6.2,9.12,14.97
5.73,8.58,13.97
5.09,8.24,14.78
5.4,10.77,14.78
7.03,9.49,14.47
5.53,10.5,12.65
5.68,9.34,14.94
5.57,8.72,14.89
7.06,12.26,13.27
6.43,8.08,13.02
5.21,11.32,12.67
5.72,11.77,13.04
5.32,10.04,14.64
6.69,10.02,12.94
5.01,7.84,13.99
5.88,8.04,13.49
5.56,12.48,14.97
5.83,10.85,12.93
7.44,11.66,14.75
5.54,8.84,14.87
5.41,11.65,13.55
5.91,8.23,15
5.88,10.95,14.83
7.46,9.66,12.99
5.27,9.16,12.97
6.63,11.54,13.62
6.98,10.11,13.57
6.07,12.48,14.61
5.97,11.38,13.07
5.46,10.49,13.12
6.72,12.04,14.65
5.54,7.93,13.8
7.49,11.78,13.98
7.49,12.05,13.15
5.83,9.7,14.74
5.95,7.99,13.46
7.42,11.43,14.79
6.34,11.34,13.7
6.11,10.08,13.92
6.7,12.06,14.12
7.1,9.69,12.76
6.16,8.34,12.8
6.12,11.46,12.85
6.57,8.26,12.82
5.51,8.11,14.25
5.94,12.15,13.1
6.56,10.43,13.29
5.8,7.71,13.29
6.81,11.17,13.22
6.33,12.44,14.26
6.67,11.2,13.23
5.52,8.73,13.48
5.16,9.98,14.02
6.75,9.17,13.65
5.15,11.94,14.8
5.52,9.71,13.3
5.78,9.66,12.89
5.76,9.53,14.28
6.65,11.83,14.59
6.52,10,14.03
6.13,11.85,12.62
6.58,7.76,12.64
6.01,7.65,14.26
6.53,8.97,13.17
5.6,10.01,14.7
6.95,11.27,14.79
6.43,11,14.65
5.24,11.62,13.38
6.04,8.03,12.79
5.68,7.64,12.63
7.04,10.71,13.19
6.69,11.73,15
5.78,9.63,14.04
6.27,11.42,14.17
6.43,11.96,12.55
5.91,8.51,14.44
6.85,8.21,12.66
7.17,7.63,13.59
6.96,12.01,13.83
5.67,8.42,13.71
7.33,10.52,14.91
7.35,10.46,13.26
6.04,8.97,14.5
6.93,9.15,12.94
7.15,9.89,13.69
7.15,10.27,13.13
5.37,10.94,13.78
6.69,9.04,13.76
7.03,11.14,14.72
5.15,11.55,12.73
7.33,10.51,14.15
5.68,11.88,13.93
6.98,9.57,13
6.01,10.87,12.92
6.22,7.94,14.57
6.46,10.78,14.18
5.23,10.79,14.69
5.97,8.18,13.5
5.43,12.1,14.6
6.99,12.09,12.61
6.81,7.93,13.48
7.37,11.28,13.1
6.92,7.71,13.45
7.17,11.39,14.91
5.45,7.9,14.2
5.12,10.03,13.98
5.99,8.19,14.74
5.04,8.04,14.26
6.26,8.84,14.23
6.87,8.43,14.79
6.86,10.46,13.87
6.41,8.38,12.6
5.82,8.82,14.81
6.17,12.05,14.15
7.06,8.98,13.45
6.67,9.12,14.92
5.96,11.2,12.8
5.69,11.35,12.65
5.96,11.61,14.79
5.25,9,13.95
7.37,10.23,14.51
5.96,12.3,13.85
7.07,10.92,13.46
5.24,11.2,14.69
6.76,10.15,12.6
5.51,9.75,14.89
5.6,11.53,13.87
6.53,9.32,14.25
5.59,9.21,14.31
5.06,8.28,14.72
6.78,10.51,13.39
7.37,7.59,14.46
6.71,11.61,13.71
6.59,8.48,13.59
