7.24,9.65,13.37
6.86,9.95,13.36
5.09,7.93,13.62
5.5,10.73,13.05
5.68,10.77,13.72
6.36,12.45,14.75
5.84,10.47,14.4
7.39,12.35,13.97
5.47,8.55,13.16
6.05,9.63,14.8
5.5,11.28,12.76
6.27,9.56,12.93
5.41,10.29,13.9
7.31,7.99,14.17
7.06,10.57,13.47
7.14,9.82,13.34
7.11,12.08,13.1
5.11,8.54,13.89
7.1,10.48,13.09
5.44,8.41,14
6.21,8.29,14.9
6.72,11.57,13.94
5.45,8.48,13.3
6.89,7.55,13.09
5.21,12.02,14.09
6.58,8.01,12.74
7.07,10.26,13.4
7.48,9.53,13.73
7.32,9.05,14.49
6.45,11.72,14.58
6.15,8.65,14.17
7.39,10.21,13.51
5.93,11.77,12.93
5.07,11.81,14.61
7.33,10.24,13.67
6.8,8.56,13.99
5.57,11.6,13.69
5.13,11.54,14.47
6.81,11.36,13.81
5.25,8.57,14.79
5.32,7.8,13.36
5.49,11.44,12.56
6.69,11.01,13.5
5.19,12.1,13.96
6,10.8,14.76
5.45,11.98,13.75
7.21,10.53,13.62
5.27,9.67,13.95
5.85,10.97,12.71
5.12,10.63,13.17
7.33,8.18,14.07
5.5,12.24,13.98
5.34,11.42,13.1
6.72,12.44,13.74
6.6,9.07,12.63
6.16,11.37,13.62
6.4,11.25,14.86
6.56,11.33,14.68
6.09,11.41,14.5
6.73,9.96,13.16
6.89,11.47,12.6
6.45,11.94,12.87
6.33,9.21,12.59
6.61,9.73,14.23
6.95,12.06,13.09
6.61,10.62,13.77
6.07,9.19,13.27
6.72,10.67,13.09
5.25,10.51,14.18
5.04,11.28,14.88
7.23,8.82,13.65
6.71,11.2,14.1
7.02,12.39,13.61
7.25,11.8,13.33
5.96,9.63,14.98
7.46,11.02,13.64
6.87,10.03,14.48
6.11,9.21,13.43
5.35,9.54,14.57
5.02,10.93,14.88
6.22,10.93,13.66
7.44,8.61,14.53
7.48,11.53,14.68
5.01,7.66,14.91
6.05,8.39,12.64
5.19,9.26,14.53
6.09,7.67,12.74
5.04,12.22,13.96
5.79,9.52,13.94
6.17,10.52,14.38
7.23,9.37,12.51
5.92,12.2,12.59
6.25,9.26,13.59
7.26,11.17,12.91
6.46,7.63,13.08
6.6,8.04,12.62
6.82,8.1,12.94
7.18,8.48,12.73
7.49,10.4,14.81
7.35,12.31,12.58
6.16,8.76,14.64
6.91,9.6,14.22
5.81,11.77,13.11
7.07,10.62,13.08
6.98,9.7,14.8
7.28,7.59,13.69
6.65,10.93,14.01
6.21,11.21,14.64
6.96,8.11,13.27
6.57,10.05,13.17
6.93,8.34,13.38
7.19,9.01,14.04
5.84,11.42,14.63
6.87,11.64,13.85
5.35,10.63,12.58
6.26,7.62,13.1
6.84,8.21,14.88
