5.01,11.58,13.86
5.8,8.56,12.96
6.42,8.64,13.78
7.39,9.32,14.83
6.08,10.56,13.32
6.6,9.4,14.11
7.4,12.22,12.69
5.55,11.28,12.61
6.14,9.82,14.37
7,11.65,13.29
6.84,7.74,13.78
6.53,8.67,14.93
7.34,9.01,13.77
6.46,11.53,14.76
7.37,9.36,14.01
6.7,8.73,13.77
5.25,8.13,13.59
6.65,12.11,13.64
6.52,11.74,14.37
6.78,9.71,13.86
6.11,7.78,14.16
6.94,8.34,12.75
5.74,11.13,14.44
6.68,11.93,14.4
6.9,10.5,14.17
5.16,11.67,13.37
5.88,9.44,13.84
7.08,8.1,14.19
5.3,8.16,14.89
5.15,12.43,14.18
5.29,11.05,14.42
5.56,9.12,14.11
5.91,7.9,13.25
5.76,8.04,12.68
6.84,11.93,12.94
5.56,8.68,13.3
7.41,8.92,13.53
5.12,10.88,14.92
6.24,7.86,14.41
6.17,9.87,14.34
5.92,8.06,13.03
5.22,9.88,12.79
6.52,8.64,12.5
5.43,8.55,14.09
6.98,11.96,14.84
7.26,11.92,13.45
6.09,8.51,14.31
5.12,9.57,13.61
6.6,9.46,14.17
6.23,11.78,14.29
7.24,10.51,13.3
6.67,8.77,13.81
6.11,8.94,14.8
6.17,12.4,13.09
7.09,7.55,14.57
7.24,12.49,14.5
7.48,11.9,14.56
7.21,8.68,14.6
6.66,9.63,13.08
5.29,11.64,13.11
5.65,11.18,12.71
5.35,7.64,12.51
7.36,9.93,13.35
5.13,12.21,14.95
6.58,8.48,13.12
7.36,8.02,13.42
5.25,7.93,14.58
7.42,9.99,13.48
7.15,11.06,13.48
5.8,12.45,12.88
5.12,8.89,14.3
5.13,8.61,13.31
5.06,7.5,13.02
6.5,11.22,13.1
5.18,8.82,13.96
5.56,11.2,13.29
7.17,8.95,12.93
6.99,8.14,14.73
6.34,9.05,12.57
7.35,11.81,12.88
6.39,12.29,13
6.53,10.99,12.81
5.18,8.35,14.05
6.56,10.02,12.55
6.13,9.34,13.06
5.1,7.66,13.26
6.27,9.79,12.94
6.47,8.16,14.96
6.96,10.97,13.42
6.74,11.67,13.74
6.08,9.05,13.54
6.42,7.66,14.72
6.76,9.7,12.72
