7.26,8.7,13.85
5.43,11.02,12.94
7.15,12.42,13.12
6.85,11.95,13.33
6.39,8.71,13.32
7.11,11.45,13.75
6.43,11.25,13.35
5.87,9.36,14.75
7.32,12.11,14.06
7,10.2,13.85
5.23,11.54,14.23
5.41,10.89,13.1
7.01,12.04,12.89
6.15,7.69,14.16
5.59,11.33,13.63
5.16,9.12,13.51
5.08,11.13,14.24
7.04,7.9,12.51
5.83,8.97,12.74
5.8,11.39,14.14
5.63,11.42,14.99
7.07,9.18,14.14
5.43,9.93,12.87
7.37,10.85,14.77
5.97,7.62,13.59
5.72,12.16,14.24
6.34,9.48,14.7
6,9.87,14.26
6.77,9.85,13.03
6.2,10.07,12.91
5.32,12.32,14.95
6.37,10.25,14.25
5.65,8.54,12.97
6.86,9.93,13.67
5.27,10.6,12.83
6.83,7.58,12.87
5.32,10.72,14.55
6.23,10.09,13.38
6.36,9.96,13.24
7.28,9.32,13.09
6.29,7.96,13.1
5.39,12.05,12.85
6.22,8.1,14.83
6.95,8.4,14.69
6.71,12.33,13.59
6.77,9.79,14.29
7.28,9.02,13.51
6.77,10.14,13.55
6.89,9.58,13.2
6.05,12.45,12.76
6.07,11.55,12.68
6.49,7.97,13.48
7.26,11.38,13.69
6.01,10.83,13.84
7.34,7.84,14.97
5.94,11.99,13.63
7.28,9.36,13.91
7.16,9.93,13.45
6.74,12.01,14.13
6.74,9.69,13.43
6.28,7.75,14.24
7.45,8.34,12.75
6.67,8.84,14.03
5.89,12.42,14.45
5.99,9.01,14.74
5.36,8.09,13.12
7.27,12.06,12.76
6.92,7.67,14.07
5.22,8.11,13.32
6.61,11.89,12.56
6.12,11.34,14.36
7.06,9.57,14.36
6.82,8.38,14.93
5.09,11.94,13.09
6,8.67,13.96
6.31,7.85,14.21
7.05,7.7,13.38
7.32,8.63,12.93
6.85,10.16,14.34
5.25,7.7,13.32
5.94,9.22,14.66
6.65,9.69,13.58
5.26,9.78,13.57
7.29,8.3,13.37
5.64,11.7,14.53
6.78,12.01,14.29
6.11,10.78,13.2
5.9,11.34,12.91
5.66,9.15,13.79
5.77,11.03,12.63
6.57,9.74,13.18
7.04,8.37,14.23
6.19,10.97,13.42
6.42,12.15,14.35
7.11,12.19,13.88
6.27,9.69,13.91
5.22,10.21,13.86
7.12,11.36,14.13
7.09,10.06,14.54
5.8,10.16,13.53
7.3,12.38,13.62
5.24,9.07,14.67
6.81,7.84,14.87
5.78,7.69,14.4
5.62,10.65,13.77
6.27,8.91,14.85
5.92,8.96,14.67
5.81,8.02,12.7
7.01,12.29,13.96
6.17,9.2,13.33
5.92,7.97,13.31
5.92,8.24,13.36
5.17,7.71,14.18
5.08,9.59,13.13
5.98,11.34,14.6
5.78,11.68,13.59
6.79,11.61,14.88
5.49,8.94,12.88
5.11,11.02,12.88
6.28,7.68,13.38
5.39,11.78,12.73
6.01,12.47,12.65
7.34,8.16,13.74
5.73,8.38,12.53
7.32,7.74,13.06
5.39,8.41,13.89
5.03,11.19,14.67
5.63,9.35,14.64
7.46,12.32,13.38
6.42,10.4,13.94
6.23,10.62,14.99
5.73,10.67,14.44
5.6,11.13,14.7
5.57,10.94,13.5
7.09,12.07,12.71
6.56,11.77,13.72
5.32,11.75,14.49
6.18,8.73,12.68
6.53,7.6,13.39
5.31,10.2,14.53
5.45,10.01,14.73
6.7,10.08,12.85
6.79,11.23,14.38
6.55,10.95,12.8
6.68,11.63,12.98
7.14,11.58,14.44
5.94,10.48,13.1
5.32,7.97,14.77
7.32,10.85,13.52
7.41,11.01,12.75
7.1,11.66,14.87
7.33,11.86,12.85
6.05,12.45,13.95
6.8,10.57,13.91
5.58,9.59,13.08
5.2,7.83,13.67
6.99,8.46,12.81
7.17,12.14,12.85
5.11,12.07,14.04
5.96,10.63,12.54
6.44,10.34,13.97
6.45,9.91,14.82
7.22,9.65,14.27
7.46,10.65,12.78
6.47,8.23,13.12
5.18,8.91,13.73
5.82,12.21,12.81
5.96,10.84,13.72
5.22,8.78,14.27
6.6,9.49,12.65
6.17,11,13.18
7.1,9.38,14.63
5.33,8.2,12.53
7.36,11.42,13.55
7.29,7.84,14.18
5.74,8.03,13
6.44,9.02,13.37
7.28,9.49,14.36
6.4,12.03,14.57
7.12,8.83,13.26
6.86,8.41,12.79
7.2,11.71,14.49
5.44,7.98,14.75
5.39,9.59,14
5.88,9.17,14
5.04,9.89,13.65
5.81,9.5,14.64
6.03,8.63,14.27
5.94,10.35,13.94
5.89,11.97,13.12
5.76,11.21,13.6
7.19,11.31,13.18
5.43,10.81,14.57
6.82,11.75,13.65
5.75,8.61,12.81
7.33,10.39,14.17
6.4,8.86,12.65
5.52,8.25,13.39
6.21,12.36,14.54
7.07,9.29,12.67
6.47,10.7,14.57
5.77,11.11,12.86
5.22,11.58,13.66
7.36,12.12,14.83
6.55,10.22,13.87
6.7,11.76,13.28
5.54,10.02,14.2
5.3,8.58,14.99
5.99,9.92,13.28
6.44,8.98,14.18
7.06,8.31,14.57
5.44,11.21,14.4
7.2,10.83,13.44
7,12.24,14.14
5.61,9.19,14.35
5.36,7.59,12.8
6.23,10.52,14.43
5.04,12.08,14.85
5.71,12.17,13.29
5.74,11.15,13.03
6.98,9.06,14.18
5.68,8.55,14.38
6.8,12.08,14.77
7.22,10.2,13.86
5.09,12.41,13.76
7.04,10.59,14.38
7.28,12.15,12.77
5.64,9.87,13.46
5.03,12.07,14.79
6.84,9.89,13
5.92,8.85,12.8
5.67,11.68,12.6
7.13,10.18,13.99
6.82,10.75,14.48
5.03,12.01,13.79
6.11,8.02,14.59
7.16,10.01,13.27
6.3,12.35,13.92
6.64,11.12,13.76
5.91,10.59,14.46
6.66,12.31,14.25
6.51,9.84,14.18
7.47,12.31,14.74
6.39,12.47,13.78
5.35,9.13,12.74
6.65,8.23,14.91
7.33,8.38,13.72
5.17,10.12,14.64
5.99,10.63,14.46
5.3,11.08,12.73
5.05,11.69,14.58
6.51,8.19,14.5
6.36,9.72,13.44
6.17,8.16,14.21
5.55,11.29,13.42
6.03,10.79,14.95
5.7,11.72,12.54
7.41,8.23,12.67
6.15,9.89,13.3
6.57,8.3,14.02
7.25,9.34,13.22
6.02,12.07,12.72
5.87,11.09,14.78
7.24,8.61,14.47
6.62,10.01,14.32
5.74,10.67,13.5
6.64,9.08,12.61
6.83,11.8,14.7
5.68,12.2,14.84
5.28,8.28,13.96
6.46,11.95,13.48
7.03,12.25,14.65
5.65,12.38,14.27
6.83,8.09,14.7
7.37,10.73,13.53
5.12,8.08,14.83
7.1,11.1,12.51
5.8,7.55,12.72
6.04,12.14,14.91
5.54,8.24,13.88
7.11,11.23,13.84
7.15,9.77,13.05
6.72,10.08,13.19
7.44,10.34,13.65
7.05,8.58,12.81
6.06,8.12,13.55
7.4,9.35,12.77
7.07,11.85,14.49
7.2,9.79,12.68
5.57,10.75,14.74
5.24,7.79,12.64
5.94,8.15,13.62
7.11,7.87,14.77
5.32,8.4,12.62
6.5,9.53,13.31
6.26,11.46,13.91
5,9.39,13.17
5.25,10.07,14.02
6.24,11.95,12.53
5.23,12.04,12.51
5.51,10.06,14.65
5.19,8.06,14.94
5.07,11.04,13.73
6.84,8.29,14.81
5.52,9.95,14.36
5,11.82,13.34
7.28,7.88,13.72
6.82,11.41,13.16
5.76,12,14.72
6.19,9.57,13.01
5.71,11.14,12.92
6.89,11.4,13.97
5.84,12.41,12.94
5.76,9.03,14.24
6.62,8.7,14.94
6.41,11.52,14.5
7.07,8.22,14.37
7.22,11.45,14.82
7.14,11.48,13.11
6.71,11.97,14.48
5.97,9.11,13.82
6.08,12.18,14.19
6.1,8.5,14.13
7.2,8.51,14.06
5.88,10.69,14.81
6.61,11.12,14.84
7.35,10.57,14.8
5.53,9.74,13.76
6.76,10.54,13.16
6.71,11.72,13.07
5.87,8.76,14.57
5.02,8.17,13.82
6.8,11.15,13.34
7.08,9.46,13.04
6.41,9.39,13.96
5.79,7.64,14.5
5.35,8.3,13.79
6.92,11.46,13.34
6.33,8.43,13.31
7.3,9.02,13.17
6.88,10.85,14.24
6.53,9.64,14.87
5.04,9.9,14.98
6.66,9.08,14.18
6.39,9.6,12.84
6.84,8.1,14.14
5.4,12.21,14.09
7.09,11.36,13.89
7.47,10.27,14.9
7.13,7.86,14.19
5.64,10.43,13.79
5.59,12,13.32
7.11,9.28,13.81
5.86,11.58,12.53
5.96,9.73,14.54
7.37,11.26,13.19
5.21,12.46,13.56
7.24,8.85,12.84
5.52,10.14,14.33
5.31,8.37,14.06
5.67,7.6,13.9
7.38,12.27,14.34
6.92,8.5,13.54
5.49,11.52,14.31
6.95,8.2,12.91
6.21,11.55,13.78
6.9,11.41,13.11
5.46,8.17,14.31
5.45,11.62,14.04
5.35,10.53,13.76
7.07,12.2,14.95
7.33,12.45,13.88
7.09,10.75,14.64
7.28,8.33,14.13
6,11.8,13.86
5.48,11.24,14.93
6.83,8.66,13.36
5.67,9.79,14.23
6.17,9.18,12.6
6.96,10.27,13
5.7,12.27,13.93
7.06,11.98,13.51
5.77,9.76,13.56
5.84,11.76,14.13
7,9.81,13.72
6.71,11.99,14.27
7.48,11.41,13.26
5.52,8.41,14.46
6.18,11.2,13.06
7.32,12.25,13.11
6.97,12.05,14.83
5.85,7.6,12.91
5.82,8.81,13.3
7.24,9.08,12.95
6.84,10.5,14.89
6.34,9.23,14.54
6.44,11.87,13.82
6.46,12.43,13.25
