-5.16,-4.06
-2.76,8.67
5.42,0.03
4.74,-6.26
-9.72,7.08
6.69,-4.84
1.47,-7.71
-0.28,-2.5
0.37,-4.46
-3.22,-1.3
-1.46,-6.35
-9.88,0.78
-4.79,3.79
-6.94,4.3
-2.06,1.7
-8.01,2.42
5.41,-3.97
-7.23,6.07
0.7,-7.73
5.72,-3.28
6.82,-1.3
0.28,2.29
2.79,7.54
1.63,8.36
4.24,-4.11
3.94,0.38
-8.29,-5.72
-5.47,-6.04
2.21,9.4
7.73,-2.29
2.26,5.67
-8.43,2.92
4.94,3.88
-6.16,2.35
4.71,9.57
-3.24,-0.48
-6.22,1.7
-8.09,-2.55
-5.84,7.15
-4.48,-2.31
3.27,-8.38
0.86,-1.83
6.53,6.73
-0.87,5.3
4.85,-7.38
4.72,9.74
5.38,5.89
7.76,-5.99
-0.33,7.83
-7.82,4.18
-2.13,-0.01
0.08,-9
1.28,-6.55
5.15,3.58
4.13,-6.89
-5.07,6.15
6.46,-3.42
2.86,-5.08
-3.43,-0.45
-9.33,4.79
7.44,3.24
2.16,5.54
3.35,3.26
5.64,6.09
3.15,1.32
7.35,0.85
-9.65,-3.08
-2.36,3.78
1.2,-3.13
8.82,-1.68
-8.14,-1.56
-0.93,-4.24
1.29,-4
0.13,-4.25
-0.46,-3.15
7.89,8.45
-2.38,5.91
-1.84,7.06
6.74,-7.66
7.58,9.87
-4.27,7.24
5.78,-9.65
2.61,-6.82
7.43,0.2
-4.03,0.83
2.65,-7.95
2.97,-5.82
6.91,3.6
-7.65,6.5
-4.72,-7
9.54,-1.97
8.86,-1.36
-2.93,-2.41
-5.68,-3.8
9.57,9.1
-3.7,-0.94
2.18,3.52
-2.84,-2.63
-6.09,-6.98
-9.75,1.62
3.37,-6.85
-7.44,1.37
3.33,0.11
9.71,9.81
-7.05,6.24
-5.37,-4.5
-2.64,0.77
-0.31,-3.35
-7.88,-1.19
1.12,5.05
6,4.53
1.55,4.82
6.63,-7.96
0.72,9.13
-9.51,8.91
-7.34,-6.81
-8.81,1.1
4.5,-8.69
6.15,5.14
9.66,8.41
1.61,0.07
5.22,1.57
-5.74,1.46
6.53,-3.63
-3.11,-0.21
-6.19,9.36
-8.1,-6.71
4.63,-5.43
0.58,-2.26
8.74,-7.44
1.82,4.43
-5.54,-1.74
8.67,0.76
1.42,-3.15
-7.87,-1.09
6.3,0.9
8.9,1.4
0.38,-3.34
8.38,4
8.77,-6.95
5.44,-8.48
8.96,-7.19
0.3,-3.2
-8.77,-3.72
9.68,-0.41
0.08,-7.76
-7.06,-2.69
1.46,-1.08
-1.35,-5.04
3.62,1.27
5.01,-1.19
2.47,-5.16
-5.93,-9.07
1.37,2.05
-9.84,1.4
6.11,-8.07
-3.64,-3.55
3.7,-9.32
4.53,9.99
4.47,1.72
4.88,-1.18
-0.79,9.34
-8.23,9.86
3.18,-5.93
1.78,7.37
-5.75,-1.08
9.78,-2.8
-6.99,-3.74
-3.61,-0.74
-3.71,6.15
2.27,-7.96
9.11,-1.67
2.06,0.21
-1.6,-4.52
2.69,6.96
-2.92,0.74
-3.69,4.32
0.15,7.84
3.29,0.41
6.72,-9.15
9.3,-4.9
9.73,-5.77
-8.03,6.45
-3.3,-9.42
6.62,2.55
6.36,-5.66
-5.97,-4.04
1.36,-1.35
-0.32,8.18
-0.84,-5.99
6.59,-6.86
2.31,-6.47
-4.61,5.57
3.93,-5.93
2.65,-3.76
8.95,-6.95
9.96,6.28
-4.74,0.23
-9.35,-8.7
-6.69,-5.03
0.58,-3.82
3.3,-4.94
-2.49,8.73
2.11,0.63
-7.15,3.07
6.18,-6.25
8.71,6.5
6.41,-5
-9.71,-2.25
-0.51,7.93
-6.98,-8.09
0.24,-1.69
-8.46,-1.8
-8.26,-7.86
-6.88,-6.04
-8.47,-3.53
1.57,-2.43
-4.59,7.04
5.87,3.35
3.35,-5.43
5.63,7.69
-0.01,2.95
7.92,-8.93
-3.29,-5.42
7.46,-9.94
-9.16,7.27
-7.7,2.22
5.31,-2.11
0.04,-4.06
-1.4,-9.32
-3.45,5.05
2.95,-4.99
8.79,6.12
5.1,-1.09
3.13,1.91
-5.85,8.01
3.48,3.45
2.51,8.59
1.75,8.69
6.25,-0.23
-8.99,1.9
3.89,3.66
9.01,9.65
-5.34,-0.15
7.78,-3.04
-2.29,-8.86
8.09,1.08
-1.87,-5.28
-1.52,6.64
-4.1,2.18
-1.2,7.7
-0.58,-9.55
-5.59,8.8
7.28,-4.3
-0.28,4.99
-9.71,-8.58
4,-1.45
-8.43,6.81
-8.07,-2.31
-9.35,5.42
-1.63,8.54
-5.62,-0.18
2.47,-6.6
-1.19,2.1
7,-4.44
7.23,-2.11
-3.86,2.41
-7.15,8.88
-5.09,-5.59
-0.68,7.54
-4.64,2.29
2.88,1.8
-5.83,-0.79
-1.28,-2.6
-7.05,-5.08
-3.77,0.97
-8.29,-4.37
4.98,7.77
-4.05,-0.49
-0.81,9.25
-7.81,6.68
6.43,-5.71
9.69,1.02
5.86,-4.46
-1.75,8.65
-3.4,5.96
4.08,-9.44
5.44,-5.6
7.12,-2.47
-3.04,0.2
3.15,-7.49
-5.74,9.39
-8.52,7.78
-3.88,2.63
4.04,6.49
8.97,4.45
-1.42,1.75
-0.42,-7.62
4.02,1.34
-9.05,7.78
0.31,-4.57
-3.86,4.48
-6.98,6.46
-8.34,4.73
4.99,2.89
5.52,1.82
9.4,-9.04
-0.94,0.92
2.96,0.27
3.2,-8.43
-6.2,6
-7.42,-2.67
1.51,-8.32
6.8,3.78
1.74,-6.66
3.43,6.85
0.14,1.85
-4.68,-8.75
5.86,0.74
0.17,-5.6
7.68,-5.08
2.3,7.99
-9.62,-5.44
-3.6,-5.4
-8.28,8.96
5.55,8.36
1.46,-6.84
-2.56,5.6
2.01,-5.43
6.09,9.07
-1.3,8.28
7.9,5.73
-1.57,9.28
-6.36,5.13
3.98,8.98
-1.87,-2.54
-8.09,-5.49
0.83,9.45
1.32,-5.53
-1.56,6.19
-1.75,6.67
-7.25,-3.43
4.07,-6.41
-2.4,-1.61
-7.47,0.18
6.77,2.73
-8.68,7.6
8.9,3.68
2.42,7.17
-4.06,1.02
-2.52,5.85
-8.64,2.68
-6.6,9.55
2.08,-6.9
-1.7,-6.87
-3.95,2.86
7.25,7.84
0.33,8
5.88,-6.36
6.85,4.26
-3.91,-1.9
5.04,9.54
-2.23,6.9
0.8,6.54
-6.4,6.53
4.4,-1.44
-5.62,-0.87
-8.48,6.42
-4.72,0.22
6.88,-4.13
-4.36,3.57
3.03,-3.73
-8.85,-7.66
-6.69,2.5
-2.65,-7.42
-1.16,-5.49
7.13,4.46
-5.05,4.33
3.73,-7.71
1.73,0.51
0.92,5.04
1.78,-4.56
-4.76,-0.32
0.07,-5.27
-6.62,-3.36
3.43,-6.47
-4.85,4.59
2.08,-3.56
-0.32,1.84
9.02,2.52
2.29,-1.5
2.51,-1.2
4.91,6.29
-2.85,-8.03
-4.99,0.03
-3.04,-1.65
1.68,-5.83
-2.29,-5.74
-0.01,4.29
4.81,4.58
-5.27,-2.99
-0.66,0.06
-6.42,9.23
3.29,-2.01
-7.48,6.84
4.8,5.23
-4.86,9.91
9.14,0.84
3.66,4.28
8.57,-6.33
-5,-6.48
2.59,-1.76
-1.82,3.72
0.14,2.39
5.72,-6.22
9.55,8.53
3.06,-2.15
9.39,6.3
-6.27,-7.36
-0.15,1.51
-3.31,-4.6
9.66,6.17
-7.25,-1.54
6.22,9.4
2.29,-6.66
-7.6,-1.89
5.22,-4.43
-5.99,-0.92
7.51,-9.3
4.55,-8.52
-9.79,-0.59
2.38,1.67
2.61,-6.59
-9.79,2.85
-4.9,-1.73
-8.81,-6.17
5.45,2.24
2.21,-0.58
5.69,-3.45
-8.66,-3.88
0.8,0.19
-0.99,-7.02
-8.15,8.56
8.1,-7.69
-7.94,-1.16
-2.86,-0.11
3.95,1.03
5.16,9.8
9.14,0.32
-2.64,-1.37
-9.06,-0.6
9.8,8.81
0.17,9.64
-9.28,5.42
-6.45,2.83
6.62,-4.1
-9.43,3.3
-4.82,-7.61
-3.58,-2.3
-1.05,-9.75
7.85,-5.32
6.83,-6.7
-5.05,-3.29
2.65,6.75
4.11,-2.39
2.99,-1.01
-7.32,-0.9
-1.21,6.15
-6.11,7.18
-3.9,-1.19
-9.48,5.75
0.2,7.99
3.69,-0.81
5.69,1.88
-8.22,-9.92
-2.04,2.53
9.11,7.44
-6.91,2.47
2.44,2.17
5.93,-6.29
1,8.28
2.92,-2.37
-9.48,-8.63
-4.68,7.18
-5.91,-0.3
-0.12,-7.5
-2.22,-9.14
-3.15,8.23
6.11,2.31
-4.41,-1.87
6.91,0.94
-6.26,-0.59
-2.99,4.28
-3.27,-7.18
-8.8,1.33
3.45,4.33
7.02,7.1
9.22,5.09
-8.23,-9.7
-7.44,-2.08
-8.77,-3.03
7.85,0.51
-4.79,-9.23
8.11,2.8
-2.38,-4.99
-6.04,-3.24
7.14,1.04
4.88,-7.56
2.33,1.5
-0.35,2.86
5.36,7.05
7.35,5.98
6.41,-3.12
2.79,-4.16
7.41,-2.49
-2.62,-0.25
3.24,-9.98
-5.32,-6.93
-3.94,-5.95
1.23,6.55
5.71,0.89
7.07,-1.76
-6.6,-9.28
6.91,9.28
1.31,-3.24
3.84,1.4
3.49,-0.97
3.25,-4.03
8.89,1.7
-3.72,3.13
5.29,0.01
1.6,3.47
1.67,2.28
8.86,-8.58
-4.33,5.13
-6.84,2.95
2.17,-7.23
-9.71,-5.9
-7.33,9.68
-2.91,9.31
7.24,-5.12
9.8,0.48
-8.81,-0.96
5,9.21
1.84,6.68
-8.13,-5.85
4.49,-3.9
-5.01,-8
9.99,7.09
1.34,0.28
8.97,-3.87
-2.93,2.48
-4.58,5.25
-1.43,-0.06
0.68,-9.65
4.13,2.95
3.56,-3.74
4.47,1.33
4.44,-9.13
-9.52,-5.77
-2,8.84
-7.74,-1.94
8.42,5.89
3.62,4.9
-9.22,-4.42
-3.37,2.9
0.65,1.25
-1.21,1.4
-0.31,6.11
4.62,-7.47
-5.74,-9.21
7.72,-5.99
6.68,5.73
-6.76,2.23
6.11,-7.07
2.96,-4.81
-3.99,5.2
5.06,-7.43
-7.95,2.06
-9.57,1.13
-1.7,-7.03
1.83,-4.09
4.71,9.9
3.52,6.72
-9.11,2.92
4.19,-9.35
-0.6,-9.97
-5.34,4.55
-9.65,6.59
8.63,9.92
-8.75,7.31
-1.34,-0.71
-1.42,6.76
2.82,-0.09
-6.43,-1.65
2.38,6.78
-8.39,-0.03
1.54,7.49
9.36,7.15
-4.36,-5.21
0.59,-6.45
9.11,4.8
-1.84,1.51
-0.37,2.46
6.84,-9.1
3.06,4.03
-1.06,-4.76
-3.07,4.66
9.07,9.46
5.32,-5.17
-2.08,-9.76
-4.45,-2.13
-6.78,-9.18
6.37,-2.07
8.74,-7.22
4.34,3.98
-8.75,2.7
8.64,-6.39
5.1,-4.9
4.4,7.09
7.47,2.89
-0.78,-1.7
8.91,-2.01
8.84,-2.04
-2.59,-7.71
-3.23,2.71
-2.46,-1.29
3.85,4.65
-4.6,-0.19
8.65,3.89
-3.55,-5.58
4.23,8.5
0.04,8.66
-7.1,5.21
9.45,-9.34
-9.73,4.49
-2.69,7.98
7.54,-9.55
8.05,-6.71
-9.33,-3.9
-4.51,-8.01
4.58,-6.91
-9.92,3.65
3.7,-8.64
-6.73,2.57
4.81,-1.24
-4.67,3.61
-1.16,-2.68
-6.15,1.27
0.55,1.1
1.29,7.55
-5.24,5.81
-1.94,-3.76
8.93,-5.29
3.62,8.08
-0.34,-9.02
-4.34,-6.91
-3.86,-5.37
6.18,-5.53
6.79,-5.42
-4.95,-0.05
3.65,-8.18
-8.6,8.76
1.39,-6.92
5.11,1.06
2.9,-3.67
5.99,-0.25
-4.13,-1.1
-6.83,6.94
-8.56,1.86
-9.43,7.19
7.3,-4.04
0.3,-4.05
-4.15,-4.33
3.19,-8.34
-9.05,-9.07
-9.32,-6.63
6.89,-3.66
-1.08,-3.28
-1.47,-7.42
-0.87,-8.3
3.16,1.53
8.98,8.22
2.46,2.31
4.7,4.32
-8.53,-0.33
-1.09,-2.5
2.42,-4.17
-7.39,6.19
-0.07,-7.17
8.43,-7.74
-0.91,-1.12
6.67,7.57
-9.05,2.07
-3.28,-1.71
2.9,-1.47
7.34,9.04
-7.54,-3.4
3.41,-0.22
2.01,-4.11
-3.1,-3.69
8.62,5.72
7,3.61
0.05,4.16
3.17,-9.49
-6.67,-9.75
-8.01,4.12
2.22,8.26
9.56,1.11
8.86,-7.39
-7.24,7.5
-6.29,-3.48
-8.17,1.81
-6.93,5.31
-7.91,3.9
3.79,8.09
4.16,-2.89
9.25,-7.45
-3.66,9.7
-1.02,-1.08
1.05,-8.99
4.71,-6.62
7.95,3.01
-2.41,0.49
-2.11,8.15
0.66,2.83
-8,5.75
-6.65,-8.15
2.34,4.14
6.84,-9.51
-5.85,9.13
8.22,1.62
4.78,-9.33
-8.21,3.08
-9.3,9.57
1.98,8.12
3.75,-1.98
-8,-4.31
-8.44,2.19
-4.18,1.52
7.24,8.04
-0.12,0.24
3.56,-5.57
2.64,-6.17
-3.34,-9.03
6.87,8.41
5.99,6.89
4.62,-8.18
2.49,1.82
6.08,-1.28
1.5,8.49
-9.15,1.56
0.84,-5.53
4.12,-9.33
-9.77,-6.4
5.1,-8.22
2.66,5.73
7.51,-3.52
-4.42,-3.3
-7.34,7.49
-2.85,-7.4
5.49,-4.35
-3.11,3.86
9.19,1.11
-0.49,-9.01
-2.46,-9.24
2.52,6.96
-3.8,1.99
-2.69,-9.44
-3.52,0.98
-8.67,-1.18
-0.1,-3.07
-7.89,-4.86
5.51,9.46
8.31,-7.42
-9.09,7.21
2.58,-9.95
7.78,-9.23
-9.35,-2.4
9.66,-1.05
-8.3,-2.04
10,1.75
5.33,6.75
-7.78,-5.08
-5.52,-1.72
8.3,-7.6
-2.53,-8.4
8.16,8.64
-6.52,4.21
-4.55,9.58
-8.89,-0.04
5.77,7.88
0.41,7.75
-3.28,-0.65
-5.06,8
2.49,8.52
-6.64,4.63
7.72,3.34
-8.37,-4.69
0.97,-2.87
-5.17,0.23
4.57,6.11
9.86,-1.88
7.62,-6.14
-9.96,8.47
